-3.951702798689873397e-01,3.532486673555269574e-01,2.560069765107080286e-01,2.411843990033046836e-02,-2.812371627298331234e-01,-2.595855961672632883e-01,-2.964324957945296823e-03,1.165182681688624600e-01,-2.668805425413329768e-01,3.517916723516654187e-01,-2.327798247259760256e-02,3.096326513870073516e-01,4.457819836571719208e-02,-2.586479757463404638e-01,9.084237126723204714e-02,-4.668090622071698892e-01,3.098594464379796909e-01,1.923759849208702688e-01,-3.547898203839752185e-01,3.894291572834386317e-01,1.398546911885292232e-01,-1.886113720297322160e-01,-1.435056876505624857e-02,3.337509921659579382e-01,2.806485273105610023e-01,3.935035426548504356e-01,-8.541762143597608770e-02,-2.380073942369087536e-01,-4.362763605544028866e-01,-4.740444483566574885e-02,-3.145718553592018463e-01,1.414524390845373070e-01,9.914837598556247578e-02,-1.027755184981999914e-01,-2.670719392854271623e-01,1.768126712129248768e-01,2.136367841981297033e-01,3.446637680375500556e-01,1.818309301149396706e-01,-3.529801572297998069e-01,-2.715653335108911826e-01,-4.318610947692053115e-01,-1.462762525410661318e-01,-2.098015169155712512e-01,4.400554214523514363e-01,-4.298621891563005892e-01,-1.618753765208298390e-01,-1.545362344218923489e-01,-2.645463151256585155e-01,-3.359463151730506247e-01,-4.212136951809891672e-01,2.460859828946563299e-01,4.406152260914464325e-01,-1.051599451507035932e-01,-3.081467207481290993e-01,2.574374950563135256e-01,1.960550475033843165e-01,9.886374435909983660e-02,4.558899027577734131e-01,4.427081744657024309e-01,1.356318024399060240e-01,-4.100037481770387737e-01,-3.999602348675944663e-01,2.316390229675316936e-01,-4.162980997236810365e-01,-4.497768814859028907e-01,3.742642399536499909e-02,3.881633851790624590e-01,-6.814262422262018504e-03,-5.944406858148754136e-02,-4.370255138114211846e-01,2.836588108106977701e-01,1.120484019444034640e-01,2.641974723814729531e-01,-3.631465164450153882e-02,-1.719236931953552761e-01,2.005390422173878306e-01,2.616437365759958222e-01,2.738095078507654101e-01
-8.332790620424979089e-02,2.785342848247704950e-01,-3.596863606831229854e-01,4.507587314323034944e-01,2.716644555690144180e-01,4.059655414780644067e-01,-3.822947239140320752e-01,-2.689102263659823855e-01,-3.696412806117144179e-01,-4.174910501464138557e-01,4.085092239713228324e-01,2.582008991502459105e-01,2.924220802698292987e-01,3.506168736028690835e-01,-1.372252211230777785e-01,1.129231062836870692e-01,-1.306295801510837240e-02,-2.211681023171312432e-01,5.036925606442754777e-03,1.145384322686909817e-01,4.498024675516988369e-01,-3.269704723708571903e-01,3.458354870507607259e-01,-1.732942174282547931e-03,-4.886701852426353909e-01,-4.305541240726660224e-01,-2.686152618205615017e-01,1.275446904290186145e-01,2.676167104363058602e-02,1.442420960343464564e-01,-4.638796938735304520e-01,-8.508561103434741923e-02,-6.074312284582139565e-02,5.019657516581577106e-02,7.081813189129249064e-02,2.987890401436623655e-01,-4.933613208330371869e-01,1.221822336296954914e-01,-4.059705706370971834e-01,1.492676453260831648e-01,1.485747182886293372e-01,1.958669389940216332e-01,-3.299770905211114602e-01,-3.780865421166134110e-01,2.986751260521395279e-01,1.398084337159566370e-02,3.787115293976273112e-01,-2.768321740586060509e-01,4.880159270718873454e-01,-3.592666844072911481e-01,-3.943132090832436321e-01,2.384878498749480880e-01,-2.289996241142921996e-02,-3.963031537876614552e-01,4.176294957777595407e-01,-4.380177066197138425e-01,2.501268532384103294e-01,-4.350234400428316661e-01,-3.372369041030365278e-01,2.543761316778989645e-01,-1.235840848419353932e-01,-4.169333705159430359e-01,2.930654526374776303e-01,-3.194368432164274019e-02,-4.340565575285824096e-01,-3.957298262191590865e-01,-5.823763336322063111e-02,-4.115290910949015446e-01,2.846968237764849752e-01,1.077804933560030376e-01,-6.250074674912420303e-02,3.273815802451274237e-01,-3.222045253984079372e-01,-1.882445520013598106e-02,-1.206457377273204568e-01,3.950682852691834723e-01,2.586031012660583439e-01,4.165190155967235519e-01,-2.380445205521708463e-02
-2.162504331890917619e-01,-1.296464919859561249e-01,-2.237182913591737599e-01,1.491828350402047976e-01,-2.445897270015445768e-01,-4.328501344648557625e-01,-3.812902732616278989e-01,7.468379119141088651e-02,6.045523720846801563e-02,-2.257284815724670546e-01,4.547224842691668378e-01,1.582328708524380900e-01,-3.604082477556598274e-01,4.756850833911272503e-01,-4.353108542218402377e-01,-4.819432564655390383e-01,4.819013282860793446e-01,-2.493360624939013892e-01,-3.719496396191411813e-01,-4.719274672081308353e-02,-4.988678837142426215e-01,-2.811040547770782272e-02,-4.451734737868019431e-01,-4.352179653272336690e-02,-2.064685301560459374e-01,6.020017808318056662e-02,-9.918549228152251374e-02,1.522360684465753344e-01,2.544512548151351972e-01,-1.800777104702071529e-01,-2.066875781605648221e-02,3.120644038111679563e-01,4.068197415151244556e-01,1.798301723155463216e-01,-2.935513360217447687e-01,-3.723664040821069721e-01,1.086001192702649165e-01,4.074074142266823628e-01,1.035995704642597159e-01,4.089193334230922794e-02,-4.993270451846532065e-01,3.708243382303744173e-02,-4.147830181413426631e-01,2.380949817752020525e-01,-7.824415108069460167e-02,2.609586608525458207e-01,4.489397727364108359e-01,-4.616809610720284951e-01,2.405526818946510659e-01,-3.978367213061499985e-01,-2.748599887681996146e-01,-4.361805209383099458e-01,-4.091925259015518623e-01,1.506347712682185591e-01,1.788956064622715392e-01,4.390263582291187294e-01,3.465445507584328233e-01,3.820669745138360884e-02,1.101052092996542831e-01,1.666289669984377664e-01,-1.982826098432689532e-01,1.592914970207544023e-01,-1.514895542877057188e-01,-6.385148560611741964e-02,-3.228905224183068468e-01,-4.606234295499815889e-01,-4.812833480605385184e-01,-2.809570592104880804e-01,-4.279070729050902244e-01,-3.594890184393759736e-01,1.279373548291351526e-02,4.481871562254488017e-01,-3.629255805422629821e-01,-4.812213617786122999e-01,2.701499363083239569e-01,8.820602895579032765e-02,-2.605142874060031311e-01,-4.960746545618429648e-01,1.171089571409568153e-01
4.066180045001440702e-01,2.377989043368105015e-01,3.162767881024736161e-01,2.780509686485702625e-01,1.190625455680480727e-01,1.173546946413792647e-01,5.832789098470103628e-02,2.160998433828185128e-01,4.961979211472927753e-01,4.017481056614699009e-01,3.806206114374612870e-01,-2.827829791443614571e-01,-2.255417433564017582e-01,4.697174454085557560e-01,3.074025715105498380e-01,-4.928515869586947984e-01,1.910262393515957946e-01,-2.159915467645177056e-01,4.550936085012972088e-01,4.251811372859237714e-01,1.127216903808793136e-01,-2.042104305174878842e-01,-2.162499890534380631e-01,3.971121875723387928e-01,-1.487587913153999297e-01,2.627297503203633866e-01,1.093597795527071481e-01,6.125294456835750356e-02,-1.966768486493843948e-01,4.361751573380052704e-01,1.014660438139187715e-01,3.117195245863603192e-01,-3.601111855686639496e-01,-9.380780351750572787e-02,-2.183880260219509539e-01,-1.033995061929237069e-01,-1.691842324195014235e-02,-3.193287726484407285e-01,3.801188385248644996e-01,-3.161409172075393403e-01,4.120099217206129039e-01,-3.759311840976324870e-01,-2.640851833738575571e-01,3.630750449738728847e-01,-1.830071030969158130e-01,-1.516123372917916878e-01,3.414337431706664372e-01,-4.838080728928633167e-01,-4.905445516859698873e-01,-2.403829455950234895e-01,4.675895548631072707e-01,-9.784223704332284388e-02,-2.940916921894864977e-02,1.864621778046448020e-01,-3.041929418983213562e-02,3.743661703506312444e-01,3.094354595322970081e-01,5.340825679652372315e-02,2.586544677911639667e-03,-1.743616507153868955e-01,-4.967188563452435979e-01,9.760251763110650014e-02,-1.218115366212804140e-01,1.411414148502169175e-01,-4.154877337194559095e-01,-2.271329215252858580e-01,2.959723195294696740e-01,-3.383412915188704906e-01,-3.222997093564443638e-01,1.872590927917722192e-01,-4.120045292315959173e-01,3.820232644129180066e-01,7.466633998364891056e-02,-1.371917636432499199e-01,2.582702160906968913e-02,-3.524124831783599365e-01,7.544370769503816465e-02,-2.557671705318278477e-01,1.497728940406750642e-01
4.607460995815224614e-01,-2.744106455473031003e-01,-2.667488046439342453e-01,2.824379047112290930e-01,-3.900767542897716211e-01,1.964724959995917120e-01,1.258433121234172614e-01,-3.418868131558060464e-01,-4.087184065811599876e-01,3.943704674760615259e-01,-1.566158801309563975e-01,4.990405542188230958e-01,3.361827002945994014e-01,2.380194128861992109e-01,-2.924288689194446400e-01,-3.844353252614420846e-01,3.558843045662241078e-01,2.223318072283044788e-01,-3.933202608783017418e-01,-1.700662408246812474e-01,-1.034439455519569062e-01,2.440791364685659381e-01,3.245154529845342140e-01,3.144868152387516602e-01,2.476349932393642206e-01,-2.346890645995917124e-01,-3.791851922900520977e-01,-4.435126270771144741e-01,1.875352561779098925e-01,3.579655029044532810e-01,-1.591792574467870702e-01,3.652183967882491888e-01,1.123133633701249856e-01,-2.411337527481083320e-02,-2.330717954766222677e-01,-4.707598138339446070e-01,-3.308107862211394634e-01,3.981710423407791577e-02,-4.223926492167909830e-01,-4.836660562096245508e-01,-1.382104103906226511e-01,1.230190212238404524e-01,-4.105205404769385336e-02,7.481337766095408348e-02,4.527240418392535215e-01,-4.467030452299779464e-01,-4.958225218887977181e-01,1.970944848047393450e-01,-3.654392901709454522e-01,-4.295985118983106643e-01,-2.569588168688077268e-01,2.767068648979460477e-01,3.321643197688739502e-01,-3.650872250110722694e-01,1.811102030045362854e-01,4.322182324295266165e-01,3.105199966812864920e-01,6.910338235447643918e-02,7.695877958453811729e-02,-3.289441805232421467e-01,-1.498493277457600970e-01,-2.492857275689522867e-01,3.852282776407410791e-01,-5.052348874568379777e-02,-2.347380879856870717e-01,-2.859932096040728178e-01,-2.584115397066008013e-01,4.023878142438799266e-01,4.183134948831743749e-01,4.648566193617055253e-01,-1.984126722087256045e-01,-3.751379872760437495e-01,-1.797348231909030591e-01,-4.320489389528656687e-01,1.274660287437446859e-01,-3.671113036114124206e-01,-4.027972442371086093e-02,3.392391702260785236e-01,-3.590637579936162282e-02
-2.803281911735080456e-01,2.782838220537547924e-01,-4.337278796611953036e-01,3.639292719607546411e-01,4.624265654483271648e-01,-4.961413446354501211e-02,1.078862588258588939e-01,1.816810940499061777e-01,2.825159526260357934e-01,3.987463297033027043e-01,3.394381691224435116e-02,2.465390399862691373e-01,3.853388269599922200e-01,-3.126811868663903482e-02,2.552071881782982388e-01,4.847954949487445209e-01,-2.144520502404538842e-01,9.033606480857192533e-02,1.397561190192748715e-01,-3.478949256260545075e-01,4.769130137327460828e-01,-2.381521277997639130e-01,-2.449572662237827769e-01,2.482420328753620620e-01,1.007840549486641590e-01,1.479793202676705777e-01,-1.187098703928317622e-01,4.831089101249597118e-02,-6.029678916732905680e-02,-2.156631834767663847e-03,3.585213490577707773e-01,4.434372128056405238e-01,-2.435192581358922581e-01,-1.576551366519793884e-01,1.229821551280932956e-01,-2.410594005969131093e-01,4.297038963819413970e-01,2.995608625797222535e-01,4.472634916867785915e-01,-4.529903878499383918e-01,1.715662941688742560e-01,3.540585625255745494e-01,-3.617156199991866661e-02,3.804325315823593456e-01,1.852770168673607554e-01,2.606295848855911812e-01,2.645379430609298144e-01,7.733916546925023727e-02,2.066738698330828905e-01,1.238750070694654148e-01,3.325548248107677018e-01,-9.226455366464092478e-02,-1.529130359431091213e-01,2.535599054942377917e-01,-7.070365349018881140e-02,-3.292290264882731243e-01,1.601367086866423151e-04,-3.050267901135301774e-01,3.617307686872164307e-01,-1.830494626922208878e-01,-1.140415595209000044e-01,3.059807457201177971e-01,1.358942519165419194e-01,1.001933569106183697e-02,-3.657897536055764176e-01,3.074792136346964355e-01,4.868973218197527597e-01,-4.172139845815456827e-01,-7.627657198796955473e-02,3.844111535198415641e-01,-4.792850945845544830e-01,-1.923958464046287009e-01,-4.654808132946656185e-01,2.709497358814677570e-01,7.708515468421928141e-02,-1.438387620739589590e-02,-3.063352835243541294e-01,3.952566926163892935e-01,-3.420694906184653661e-01
-2.103995867832996192e-01,-1.909029656512316597e-01,-2.180484388631203085e-01,-2.303704476084400543e-02,-4.110551410286521490e-01,-1.603915512484647143e-01,-3.709480993020275452e-02,-3.177565368374022370e-01,-1.672640276101560186e-01,1.859442350347395578e-02,3.160600412239020773e-01,-6.899923154972231742e-03,-2.724387912736001560e-01,3.934984441974136438e-01,2.629458424426527330e-01,-3.751410546257893941e-02,2.486317805551917504e-01,1.246202429648139987e-01,1.507257762220858277e-01,-1.452921161092347591e-01,-5.665304462772013938e-02,7.154507095347928392e-02,-2.381347168084235744e-02,2.346361387474399374e-01,-3.744530810761742545e-01,1.637166271293399866e-01,4.655779360491418828e-02,-3.973710457194559176e-01,2.377741683287104557e-02,-3.820971407441811074e-01,2.221604176153827437e-01,9.491085251693964775e-02,6.128938373448156174e-02,-2.264481701701079874e-01,-2.729374241498291331e-01,-4.181894080186759899e-01,-3.355984999926594492e-01,3.200184898127500510e-02,-3.326845977180900027e-01,3.853659528886820285e-01,-1.885608881362805800e-01,3.233821923079230887e-01,3.171437057280390714e-01,3.793544565750320841e-01,-6.281645281610515053e-02,2.537913168284136045e-01,1.579605427298047537e-02,3.454325338968717851e-01,4.653837804342111362e-01,2.741617662519287846e-01,4.836166158919024127e-01,-4.541224772310450408e-01,-7.828970114191724505e-02,-1.944878484553580478e-02,4.178577903422699968e-01,-2.175041094757047544e-01,-3.268180389395173302e-01,-1.970811996520274167e-01,2.993187647371907678e-01,4.301705450337132142e-01,2.220488966300756539e-01,-3.182698941059650677e-01,-1.019992179814271926e-01,-2.199189967524417533e-01,-2.035784898402039911e-01,-1.418247914033698986e-01,9.937926987895207009e-02,1.220136539374260254e-01,3.640282678738541167e-01,9.925594751305899521e-02,-2.334845486636111245e-01,2.398054431569873746e-01,-4.800294556152153724e-01,2.815760049314952607e-02,-4.122823731542160086e-01,-2.034530876657367759e-01,-4.246147363814423148e-02,9.834969050464226203e-02,4.318768442779266081e-01
-6.806902619711741043e-02,3.895400528990354827e-01,7.384822185831263486e-02,1.509118836637572958e-01,-3.033029807041598414e-02,-2.349093191771409739e-01,2.934200013226861969e-03,3.967283753003054692e-01,-3.604698959041351403e-01,4.679659230823030036e-01,-3.259002036423458426e-01,-5.845520608489251924e-02,3.023727471462400729e-01,-2.374220059592512255e-01,4.416709008469349440e-01,-8.931787107042354901e-02,7.729137456774004544e-02,-3.321347288252101126e-01,2.089092879820810822e-01,-5.061857983871265176e-02,-1.556547135386001646e-01,-2.778549127165307331e-01,5.536937674884634397e-02,3.559185982319310604e-01,-4.731906922964057571e-02,4.913221902822844100e-01,-1.152170533335343805e-01,-5.926808798493410357e-02,-2.789905660964091538e-01,-2.097174796612146785e-01,3.521215345740783542e-01,-3.386224541347571115e-02,-5.694248743654650724e-02,3.484168541895223958e-01,-2.775068056752352241e-01,-6.088156884392803558e-02,-1.808667024423147307e-01,-5.242426732952976121e-02,1.274720435448427613e-01,1.111096955353964022e-01,-3.089909893473649083e-01,1.814558444490299571e-02,-1.798903593746199459e-01,1.437494005089889892e-02,-4.109517052286132399e-01,2.731470870795982275e-01,2.269154716870734889e-01,4.704726503805467530e-02,-4.111964480743089956e-01,-2.909964057742739918e-01,-2.795488933364783657e-01,-2.378854978120729102e-01,-1.301067841335845632e-02,-3.450901902770598939e-01,-2.936643862449684894e-01,-2.434337477548875750e-02,-7.047266225953408014e-02,4.055139773170300943e-01,-1.529126636222902791e-01,8.899818994978903053e-02,2.925165171627340799e-01,-4.737989930358487145e-01,-2.366006202434011163e-01,9.477609478673043597e-02,-1.657659203168526663e-02,-4.028417269860616878e-01,-3.642571822598572595e-02,-2.011003968443960677e-01,-8.955633913046412431e-02,-3.516050977542448663e-01,1.070605525917613932e-01,-3.468848186167885483e-01,3.226977762346220358e-01,-3.908259489095425865e-01,-2.480261583826015581e-02,-1.232738368721290056e-01,9.154653578274618564e-02,-1.582177162262721204e-03,2.077563339000554343e-01
-3.808978617644180886e-01,-1.961245126769037839e-01,-8.026132264959517926e-03,3.072838094637506678e-01,-1.994570587152717511e-01,-7.735981937236846573e-02,-1.137406989099908339e-01,-7.864291012160451455e-02,4.113763265936770663e-01,3.220005981146584206e-01,-4.022180555014562842e-01,-1.666900169431750900e-01,2.588668587754537898e-01,1.250328904626426541e-01,-3.859988539867407198e-01,2.041259764172259628e-01,-4.465207620750717421e-01,-3.707520719188457381e-01,-4.672459807053196412e-01,-4.010546681015636494e-03,3.823941874752613268e-01,2.175342945209429724e-01,-1.478441823448077841e-01,6.596194070999283898e-02,-3.486461973853964835e-01,-3.092463920137632494e-01,9.281473243261773032e-02,-6.717631719948324864e-03,9.207459179940535865e-02,2.769956450654978974e-01,-3.936817454954469886e-01,3.937932212116234121e-01,2.656085928622096137e-01,7.914563752488890103e-03,4.563029719746066748e-01,-3.466770360921141991e-01,9.927319264865808179e-02,3.400838822284790730e-01,-4.463476055484462135e-01,3.243967838234385059e-02,-2.240479989753541012e-02,3.096261698517384087e-01,3.393259361590016399e-01,8.862402396231305879e-02,1.945413053741463782e-01,-2.408580337261954085e-01,-3.170998048053408347e-02,-2.673625057749802192e-01,2.864214134647710130e-01,-3.687709124183891074e-01,9.542513710537126048e-02,4.132638013515783637e-01,-3.505528596403540975e-01,5.801898095075253003e-03,2.280058290480360128e-01,-2.492733293602584776e-01,4.346776005176355984e-01,-2.702973550417878679e-01,-3.333992983818454547e-01,-4.028093867901449965e-02,-2.432391134639297903e-01,1.817758275596792483e-02,-3.413606914807061354e-01,-3.837274138786862521e-01,-3.691494521468980938e-01,-3.682961752246763920e-01,1.748583349019401378e-01,-3.525503949100394774e-02,-7.720969053297999096e-03,-3.107218055923338662e-01,4.304215049599133813e-01,2.897568242706511921e-01,5.187893948498145669e-02,3.276034292696811123e-01,-3.452768949672094800e-01,-1.593400636333182074e-01,-8.783420398851193855e-02,-1.999540279939845400e-01,9.640931665338714485e-02
1.130538131405828262e-01,4.016951237347708981e-01,-1.203465855522324324e-01,1.943345125539552853e-02,-1.203045527876156484e-02,-1.762081503646742986e-01,-5.978255574630497726e-02,-1.765196173347782782e-01,4.795956023457318418e-01,6.025093663559388801e-02,-4.739137164097739774e-02,-2.861303967611995569e-01,2.344956988417046251e-02,-2.788110867424051786e-01,4.122765344720317193e-01,1.435535018348176317e-01,1.582144121434896356e-01,4.755406956196059909e-01,1.146920144997137792e-01,-4.229840320560478428e-01,4.160803004283541995e-02,-3.619922575147614952e-01,-4.446620234397284932e-01,-4.628428798971977454e-01,4.338009353812795066e-01,1.985195424244109441e-01,-2.407609375617447700e-02,4.455188630036905906e-01,3.554282979543805787e-01,1.494872348228112324e-01,3.550621853590750776e-01,-2.983554789369603499e-01,2.155131742625193692e-01,2.978133665487356918e-01,-1.153002782227069423e-01,1.583040443154994925e-01,2.800288826914303364e-01,2.946793000363184811e-01,-3.792160223270433228e-01,4.504413073103002985e-01,4.099975210204582776e-01,-2.160310600930681613e-02,1.070780119395388086e-01,1.639953997574487010e-01,3.553024918521706654e-01,3.042941060070418757e-01,-9.280916880764800148e-02,-2.776102588105269220e-01,2.712509975551637975e-01,2.640039613277862518e-01,-8.367336532472202659e-02,4.875491029807017540e-01,-2.550837800582776982e-01,-3.668148200917971113e-01,1.353085209026312352e-01,-9.810056886107798579e-02,-4.199166681348266428e-01,9.076430062411700028e-02,-4.267299294917533681e-01,3.608420405051971924e-01,-2.697757963094173927e-01,2.312020898938943470e-01,-5.687648943510625887e-02,-3.632328631624108795e-01,4.778068778903290514e-01,8.015604364029926820e-02,3.537141217901302870e-01,7.809170438927948155e-02,4.463058559739876419e-01,-1.060576914872913834e-01,-4.282688045793531240e-01,2.854497219224588767e-01,1.043084747034679349e-01,-4.287837685262844145e-01,2.319548598754864743e-01,-1.800685897768623533e-01,4.350440786552354222e-01,4.855352349067820761e-02,-2.725600787203018571e-01
